epoch,model,param_count,time,layers,optimizer,loss,nesterov,lr,momentum,decay,acc,loss,val_acc,val_loss
12,cnn4,4200842,11 Nov 2016 13:47:46,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.078557894419878718,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.97502,0.078557894419878718,0.65839999999999999,1.9488754972457887
13,cnn4,4200842,11 Nov 2016 13:51:14,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.07481286938406527,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.97538000000000002,0.07481286938406527,0.66049999999999998,1.9895708617210388
14,cnn4,4200842,11 Nov 2016 13:54:48,"[<keras.layers.convolutional.Convolution2D object at 0x118946650>, <keras.layers.core.Activation object at 0x11896b050>, <keras.layers.pooling.MaxPooling2D object at 0x11896be50>, <keras.layers.core.Flatten object at 0x11896b950>, <keras.layers.core.Dense object at 0x1256df890>, <keras.layers.core.Activation object at 0x1256ee850>, <keras.layers.core.Dense object at 0x1256ee990>, <keras.layers.core.Activation object at 0x12570bfd0>]",<keras.optimizers.Adam object at 0x1202c0b10>,0.070978237894997007,0.8999999761581421,1e-08,0.9990000128746033,0.0010000000474974513,0.0,0.97645999999999999,0.070978237894997007,0.65600000000000003,2.0442812385559082
0,cnn5,4201930,11 Nov 2016 14:51:41,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,1.3280665283584594,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.53298000000000001,1.3280665283584594,0.56689999999999996,1.2048882368087768
1,cnn5,4201930,11 Nov 2016 14:56:39,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.93977211437225339,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.66864000000000001,0.93977211437225339,0.62350000000000005,1.1148489212036132
2,cnn5,4201930,11 Nov 2016 15:01:25,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.74933633951187129,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.73828000000000005,0.74933633951187129,0.66080000000000005,0.97005492811202998
3,cnn5,4201930,11 Nov 2016 15:06:08,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.60890434181213382,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.79169999999999996,0.60890434181213382,0.68879999999999997,0.90933024234771731
4,cnn5,4201930,11 Nov 2016 15:10:51,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.49936694362640383,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.83442000000000005,0.49936694362640383,0.65359999999999996,1.0580335041046143
5,cnn5,4201930,11 Nov 2016 15:15:28,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.41549828374385833,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.86682000000000003,0.41549828374385833,0.67010000000000003,1.0074571949958802
6,cnn5,4201930,11 Nov 2016 15:20:02,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.34840000861644743,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.89402000000000004,0.34840000861644743,0.66549999999999998,1.0398892731666565
7,cnn5,4201930,11 Nov 2016 15:24:40,"[<keras.layers.convolutional.Convolution2D object at 0x118246650>, <keras.layers.normalization.BatchNormalization object at 0x11826b050>, <keras.layers.core.Activation object at 0x124fde510>, <keras.layers.pooling.MaxPooling2D object at 0x11fb93cd0>, <keras.layers.core.Flatten object at 0x11fb93ad0>, <keras.layers.core.Dense object at 0x11fba3310>, <keras.layers.normalization.BatchNormalization object at 0x11fbb1e50>, <keras.layers.core.Activation object at 0x11fbebdd0>, <keras.layers.core.Dense object at 0x11fc42810>, <keras.layers.core.Activation object at 0x11fc7cad0>]",<keras.optimizers.SGD object at 0x11fc7ce10>,0.29301640715599059,True,0.009999999776482582,0.8999999761581421,0.0006666666595265269,0.91637999999999997,0.29301640715599059,0.68759999999999999,0.98685306339263912
